grid_id,row,col,sub_row,sub_col,min_lon,min_lat,max_lon,max_lat,centroid_lon,centroid_lat,public_count,private_count,facilities_count,traffic_sum,traffic_sum_imputed,enforcement_sum,score_facilities,score_traffic,score_enforcement,congestion_score_raw,congestion_score,congestion_score_100,congestion_score_100_local
g60_sr9sc1,7,4,9,1,127.13375876576292,36.82030089072531,127.13698171495676,36.82289202163463,127.13537026659854,36.82159646204646,0,0,0,0.0,5460.427419354839,137.0,0.0,0.0,0.10994302222935558,0.03664767407645186,0.08350298050784438,0.8350298050784438,0.8350298050784438
g60_sr9sc2,7,4,9,2,127.1369200865578,36.82035047735747,127.14014293905353,36.82294152883316,127.13853153904438,36.82164600896375,0,0,0,0.0,5460.427419354839,400.0,0.0,0.0,0.3210015247572426,0.1070005082524142,0.24380432265064056,2.4380432265064056,2.4380432265064056
g60_sr9sc3,7,4,9,3,127.14008141508037,36.82039998000711,127.14330417086391,36.82299095204084,127.14169281921087,36.821695471894365,0,0,1,0.0,5460.427419354839,1048.0,2.0,0.0,0.8410239948639755,0.9470079982879919,2.157790157619494,21.577901576194947,21.577901576194947
g60_sr9sc4,7,4,9,4,127.14324275131752,36.82044939867361,127.14646541037483,36.82304029125701,127.14485410708492,36.82174485083766,0,0,0,0.0,5460.427419354839,1004.0,0.0,0.0,0.8057138271406789,0.2685712757135596,0.6119488498531077,6.119488498531078,6.119488498531078
g60_sr9sc5,7,4,9,5,127.14640409525622,36.820498733356324,127.14962665757317,36.823089546481036,127.14801540265348,36.82179414579299,1,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g60_sr9sc6,7,4,9,6,127.14956544688337,36.8205479840546,127.15278791244587,36.82313871771228,127.15117670590347,36.82184335675971,0,0,0,0.0,5460.427419354839,42.0,0.0,0.0,0.03370516009951047,0.011235053366503489,0.025599453878317257,0.2559945387831726,0.2559945387831726
g60_sr9sc7,7,4,9,7,127.15272680618588,36.820597150767796,127.15594917497988,36.8231878049501,127.15433801682174,36.82189248373719,0,0,0,0.0,5460.427419354839,719.0,0.0,0.0,0.5770002407511435,0.1923334135837145,0.4382382699645264,4.382382699645264,4.382382699645264
g60_sr9sc8,7,4,9,8,127.15588817315067,36.8206462334953,127.15911044516211,36.82323680819387,127.15749933539529,36.82194152672477,1,0,2,0.0,5460.427419354839,1393.0,4.0,0.0,1.1178878099670972,1.7059626033223658,3.887094218180488,38.870942181804885,38.870942181804885
g60_sr9sc9,7,4,9,9,127.15904954776468,36.820695232236446,127.16227172297947,36.823285727442936,127.16066066161095,36.82199048572183,0,0,0,0.0,5460.427419354839,1487.0,0.0,0.0,1.1933231682850494,0.3977743894283498,0.9063425694537564,9.063425694537564,9.063425694537564
g61_sr0sc0,7,5,0,0,127.16275779238607,36.7978698700419,127.16597886291179,36.800460255948806,127.16436835385868,36.79916506887432,0,0,4,23070.47311827957,23070.47311827957,1028.0,8.0,1.9781390433445203,0.8249739186261135,3.601037653990211,8.205087624438704,82.05087624438706,82.05087624438706
g61_sr0sc1,7,5,0,1,127.16591824282604,36.797918660436856,127.16913921663568,36.80050896690175,127.16752875594061,36.799213819550225,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr0sc2,7,5,0,2,127.16907870086702,36.797967366912935,127.17229957794659,36.80055759392748,127.1706891656166,36.7992624863031,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr0sc3,7,5,0,3,127.17223916649603,36.79801598946952,127.17545994683142,36.800606137025376,127.17384958287353,36.79931106913229,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr0sc4,7,5,0,4,127.17539963969995,36.79806452810597,127.17862032327714,36.8006545961948,127.17701000769837,36.79935956803719,0,0,1,0.0,5460.427419354839,1.0,2.0,0.0,0.0008025038118931064,0.6669341679372978,1.519632343081443,15.196323430814429,15.196323430814429
g61_sr0sc5,7,5,0,5,127.17856012046573,36.79811298282166,127.18178070727068,36.800702971435115,127.18017044007804,36.79940798301714,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr0sc6,7,5,0,6,127.18172060878028,36.79816135361595,127.18494109879894,36.800751262745706,127.1833308799995,36.79945631407155,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr0sc7,7,5,0,7,127.18488110463059,36.79820964048822,127.18810149784889,36.80079947012594,127.18649132744963,36.79950456119975,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr0sc8,7,5,0,8,127.18804160800354,36.79825784343783,127.19126190440747,36.800847593575185,127.18965178241542,36.799552724401146,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr0sc9,7,5,0,9,127.1912021188861,36.79830596246419,127.19442231846156,36.80089563309282,127.19281224488374,36.799600803675084,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr1sc0,7,5,1,0,127.16269706037009,36.80041146106929,127.16591824282604,36.80300185028619,127.16430767781104,36.80170666155728,0,0,0,29815.33870967742,29815.33870967742,15.0,0.0,2.735790794882553,0.012037557178396597,0.9159427840203165,2.087007002976332,20.87007002976332,20.87007002976332
g61_sr1sc1,7,5,1,1,127.1658576151392,36.800460255948806,127.16907870086702,36.80305056571628,127.16746818421612,36.801755416714045,0,0,0,0.0,5460.427419354839,11.0,0.0,0.0,0.00882754193082417,0.00294251397694139,0.006704618872892615,0.06704618872892615,0.06704618872892615
g61_sr1sc2,7,5,1,2,127.16901817751038,36.80050896690175,127.17223916649603,36.80309919721146,127.17062869821625,36.80180408794006,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr1sc3,7,5,1,3,127.17217874747054,36.80055759392748,127.17539963969995,36.80314774477108,127.1737892197983,36.8018526752347,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr1sc4,7,5,1,4,127.1753393250066,36.800606137025376,127.17856012046573,36.80319620839453,127.17694974894926,36.801901178597326,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr1sc5,7,5,1,5,127.17849991010551,36.8006545961948,127.18172060878028,36.80324458808117,127.180110285656,36.80194959802732,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr1sc6,7,5,1,6,127.1816605027542,36.800702971435115,127.18488110463059,36.80329288383035,127.1832708299055,36.80199793352402,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr1sc7,7,5,1,7,127.1848211029396,36.800751262745706,127.18804160800354,36.80334109564149,127.18643138168468,36.80204618508684,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr1sc8,7,5,1,8,127.18798171064861,36.80079947012594,127.1912021188861,36.80338922351393,127.18959194098048,36.80209435271514,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr1sc9,7,5,1,9,127.1911423258682,36.800847593575185,127.19436263726517,36.803437267447045,127.19275250777982,36.80214243640827,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr2sc0,7,5,2,0,127.16263632073898,36.80295305092183,127.1658576151392,36.80554344344901,127.16424699415532,36.80424825306552,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr2sc1,7,5,2,1,127.16579697985037,36.80300185028619,127.16901817751038,36.80559216335654,127.16740760489664,36.804297012703444,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr2sc2,7,5,2,2,127.16895764656478,36.80305056571628,127.17217874747054,36.80564079932145,127.17056822323391,36.80434568840289,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr2sc3,7,5,2,3,127.17211832086917,36.80309919721146,127.1753393250066,36.8056893513431,127.17372884915414,36.80439428016325,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr2sc4,7,5,2,4,127.17527900275043,36.80314774477108,127.17849991010551,36.805737819420855,127.17688948264426,36.80444278798391,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr2sc5,7,5,2,5,127.17843969219555,36.80319620839453,127.1816605027542,36.805786203554085,127.18005012369119,36.80449121186421,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g61_sr2sc6,7,5,2,6,127.18160038919142,36.80324458808117,127.1848211029396,36.80583450374218,127.18321077228187,36.804539551803536,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
